Bus Name,Bus Type,From,To,Price,Starting Point,Ending Point,Seat Available,Start Time,Reach Time,Total Travel Time,Bus Rating,Links
Lokenath Bus Service,Volvo 9600 Multi-Axle A/C Sleeper (2+1),Siliguri,Kolkata,1500,Bagdogra,Esplanade,16 Seats available,21:10,09:00,11h 50m,4.6,https://www.redbus.in/bus-tickets/siliguri-to-kolkata?fromCityId=74694&toCityId=74820&fromCityName=Siliguri&toCityName=Kolkata&busType=Any&onward=31-Aug-2024
Shyamoli Paribahan Pvt Ltd,Volvo Multi-Axle A/C seater/sleeper (2+1),Siliguri,Kolkata,1200,Tenzing Norgay Central Bus Stand,Esplanade,13 Seats available,19:30,08:20,12h 50m,4.4,https://www.redbus.in/bus-tickets/siliguri-to-kolkata?fromCityId=74694&toCityId=74820&fromCityName=Siliguri&toCityName=Kolkata&busType=Any&onward=31-Aug-2024
,,Siliguri,Kolkata,,,,,,,,,https://www.redbus.in/bus-tickets/siliguri-to-kolkata?fromCityId=74694&toCityId=74820&fromCityName=Siliguri&toCityName=Kolkata&busType=Any&onward=31-Aug-2024
,,Siliguri,Kolkata,,,,,,,,,https://www.redbus.in/bus-tickets/siliguri-to-kolkata?fromCityId=74694&toCityId=74820&fromCityName=Siliguri&toCityName=Kolkata&busType=Any&onward=31-Aug-2024
SBSTC-GARIA - DIGHA - 22:30 (DIGHA DEPOT) - 3745,Non AC Seater (2+3),Kolkata,Contai (Kanthi),126,Esplanade,CONTAI,14 Seats available,23:45,00:00,00h 15m,3.7,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi?fromCityId=74820&toCityId=201775&fromCityName=Kolkata&toCityName=Contai%20(Kanthi)&busType=Any&onward=31-Aug-2024
Mayuri Express,A/C Seater (2+3),Kolkata,Contai (Kanthi),300,Esplanade,Contai Central Bus Stand,55 Seats available,18:20,22:00,03h 40m,4.9,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi?fromCityId=74820&toCityId=201775&fromCityName=Kolkata&toCityName=Contai%20(Kanthi)&busType=Any&onward=31-Aug-2024
Mayuri Express,AC Seater (2+2),Kolkata,Contai (Kanthi),320,Esplanade,Contai Central Bus Stand,29 Seats available,23:15,02:30,03h 15m,4.9,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi?fromCityId=74820&toCityId=201775&fromCityName=Kolkata&toCityName=Contai%20(Kanthi)&busType=Any&onward=31-Aug-2024
Snemita Paribahan (Shinjini),AC Seater (2+2),Kolkata,Contai (Kanthi),470,Esplanade,Central bus stand CONTAI,16 Seats available,23:45,03:30,03h 45m,3.9,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi?fromCityId=74820&toCityId=201775&fromCityName=Kolkata&toCityName=Contai%20(Kanthi)&busType=Any&onward=31-Aug-2024
City Express (Shinjini),,Kolkata,Contai (Kanthi),470,,,,23:45,03:30,03h 45m,3.9,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi?fromCityId=74820&toCityId=201775&fromCityName=Kolkata&toCityName=Contai%20(Kanthi)&busType=Any&onward=31-Aug-2024
SBSTC-DIGHA - DURGAPUR - VIA - BISHNUPUR - 2/2 - 20:30 - 3808,Non AC Seater (2+2),Digha,Durgapur (West B...,233,Bus Stand,DURGAPUR STN,25 Seats available,20:30,04:40,08h 10m,3.9,https://www.redbus.in/bus-tickets/digha-to-durgapur?fromCityId=74706&toCityId=69802&fromCityName=Digha&toCityName=Durgapur%20(West%20Bengal)&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
SBSTC-DIGHA - ASANSOL - VIA - MEDINIPUR-DURGAPUR - 21:30 - 1553,Non AC Seater (2+3),Digha,Durgapur (West B...,238,Bus Stand,DURGAPUR CITY CENTER,29 Seats available,21:30,06:00,08h 30m,3.3,https://www.redbus.in/bus-tickets/digha-to-durgapur?fromCityId=74706&toCityId=69802&fromCityName=Digha&toCityName=Durgapur%20(West%20Bengal)&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
SBSTC-GARIA - DIGHA - 22:30 (DIGHA DEPOT) - 3745,Non AC Seater (2+3),Kolkata,Nandakumar (west...,85,Esplanade,NANDAKUMAR,14 Seats available,23:45,00:00,00h 15m,4.2,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar?fromCityId=74820&toCityId=201832&fromCityName=Kolkata&toCityName=Nandakumar%20(west%20bengal)&busType=Any&onward=31-Aug-2024
Sagufta Travels (Santosh),A/C Seater / Sleeper (2+2),Kolkata,Nandakumar (west...,380,Esplanade,Nandakumar bus stand,20 Seats available,01:20,03:20,02h 00m,3.4,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar?fromCityId=74820&toCityId=201832&fromCityName=Kolkata&toCityName=Nandakumar%20(west%20bengal)&busType=Any&onward=31-Aug-2024
Basu Travels,A/C Seater Push Back (2+3),Kolkata,Nandakumar (west...,300,Esplanade,Nandakumar bus stand,17 Seats available,23:30,01:45,02h 15m,2.9,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar?fromCityId=74820&toCityId=201832&fromCityName=Kolkata&toCityName=Nandakumar%20(west%20bengal)&busType=Any&onward=31-Aug-2024
Basu Travels,A/C Seater Push Back (2+3),Kolkata,Nandakumar (west...,469,Esplanade,Nandakumar bus stand,21 Seats available,23:55,02:15,02h 20m,2.9,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar?fromCityId=74820&toCityId=201832&fromCityName=Kolkata&toCityName=Nandakumar%20(west%20bengal)&busType=Any&onward=31-Aug-2024
SBSTC-GARIA - DIGHA - 22:30 (DIGHA DEPOT) - 3745,Non AC Seater (2+3),Kolkata,Mecheda (West Be...,68,Esplanade,MECHEDA,14 Seats available,23:45,00:00,00h 15m,3.9,https://www.redbus.in/bus-tickets/kolkata-to-mecheda-west-bengal?fromCityId=74820&toCityId=201748&fromCityName=Kolkata&toCityName=Mecheda%20(West%20Bengal)&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
SBSTC-DURGAPUR - DIGHA - VIA - MIDNAPUR - 2/2 - 20:00 (D - 3807,Non AC Seater (2+2),Durgapur (West B...,Digha,238,DURGAPUR CITY CENTER,Bus Stand,8 Seats available,20:00,04:45,08h 45m,4.3,https://www.redbus.in/bus-tickets/durgapur-to-digha?fromCityId=69802&toCityId=74706&fromCityName=Durgapur%20(West%20Bengal)&toCityName=Digha&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
ISHIKA TRADERS,A/C Seater / Sleeper (2+2),Durgapur (West B...,Digha,400,City Center Durgapur,Old digha Raj Bari Kali Mondir,44 Seats available,19:30,04:30,09h 00m,3.1,https://www.redbus.in/bus-tickets/durgapur-to-digha?fromCityId=69802&toCityId=74706&fromCityName=Durgapur%20(West%20Bengal)&toCityName=Digha&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
SBSTC-GARIA - DIGHA - 22:30 (DIGHA DEPOT) - 3745,Non AC Seater (2+3),Kolkata,Kolaghat,80,Garia,KOLAGHAT,14 Seats available,22:30,00:00,01h 30m,4.2,https://www.redbus.in/bus-tickets/kolkata-to-kolaghat?fromCityId=74820&toCityId=201815&fromCityName=Kolkata&toCityName=Kolaghat&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
The Joy Ride,A/C Seater / Sleeper (2+2),Digha,Barasat (West Be...,520,Digha Bus Stand,Barasat bus Stand,45 Seats available,21:15,03:35,06h 20m,3.7,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal?fromCityId=74706&toCityId=201668&fromCityName=Digha&toCityName=Barasat%20(West%20Bengal)&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Satya Paribahan,A/C Seater (2+3),Digha,Barasat (West Be...,342,Digha,Barasat bus Stand,16 Seats available,23:00,05:10,06h 10m,3.4,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal?fromCityId=74706&toCityId=201668&fromCityName=Digha&toCityName=Barasat%20(West%20Bengal)&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Snemita Paribahan (Shinjini),AC Seater (2+3),Digha,Barasat (West Be...,420,Bus Stand,Barasat bus Stand,31 Seats available,23:35,05:00,05h 25m,3.2,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal?fromCityId=74706&toCityId=201668&fromCityName=Digha&toCityName=Barasat%20(West%20Bengal)&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Arunita Paribahan,A/C Seater (2+3),Digha,Barasat (West Be...,370,Bus Stand,Barasat bus Stand,19 Seats available,23:35,05:00,05h 25m,3.0,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal?fromCityId=74706&toCityId=201668&fromCityName=Digha&toCityName=Barasat%20(West%20Bengal)&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Aradhana Travels,A/C Seater / Sleeper (2+2),Digha,Barasat (West Be...,475,Digha,Barasat bus Stand,18 Seats available,18:35,23:55,05h 20m,1.2,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal?fromCityId=74706&toCityId=201668&fromCityName=Digha&toCityName=Barasat%20(West%20Bengal)&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),Durgapur (West B...,Siliguri,1000,City Center Durgapur,Tenzing Norgay Central Bus Stand,28 Seats available,19:30,06:25,10h 55m,4.4,https://www.redbus.in/bus-tickets/durgapur-to-siliguri?fromCityId=69802&toCityId=74694&fromCityName=Durgapur%20(West%20Bengal)&toCityName=Siliguri&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Express Line,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),Durgapur (West B...,Siliguri,1349,City Center Durgapur,Tenzing Norgay Central Bus Stand,10 Seats available,19:40,06:45,11h 05m,4.4,https://www.redbus.in/bus-tickets/durgapur-to-siliguri?fromCityId=69802&toCityId=74694&fromCityName=Durgapur%20(West%20Bengal)&toCityName=Siliguri&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Greenline,Volvo 9600 A/C Seater/Sleeper (2+1),Durgapur (West B...,Siliguri,1000,City Centre,Tenzing Norgay Central Bus Stand,36 Seats available,19:45,06:30,10h 45m,4.4,https://www.redbus.in/bus-tickets/durgapur-to-siliguri?fromCityId=69802&toCityId=74694&fromCityName=Durgapur%20(West%20Bengal)&toCityName=Siliguri&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Guru Nanak (Inter City),,Durgapur (West B...,Siliguri,,,,,19:00,07:30,12h 30m,3.5,https://www.redbus.in/bus-tickets/durgapur-to-siliguri?fromCityId=69802&toCityId=74694&fromCityName=Durgapur%20(West%20Bengal)&toCityName=Siliguri&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
SBSTC-GARIA - DIGHA - 22:30 (DIGHA DEPOT) - 3745,Non AC Seater (2+3),Kolkata,Heria,107,Esplanade,HERIA,14 Seats available,23:45,00:00,00h 15m,3.8,https://www.redbus.in/bus-tickets/kolkata-to-heria?fromCityId=74820&toCityId=201795&fromCityName=Kolkata&toCityName=Heria&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Basu Travels,A/C Seater Push Back (2+3),Kolkata,Heria,469,Esplanade,Heria bus stop,21 Seats available,23:55,02:45,02h 50m,2.9,https://www.redbus.in/bus-tickets/kolkata-to-heria?fromCityId=74820&toCityId=201795&fromCityName=Kolkata&toCityName=Heria&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Basu Travels,A/C Seater Push Back (2+3),Kolkata,Heria,300,Esplanade,Heria bus stop,20 Seats available,23:30,02:55,03h 25m,2.9,https://www.redbus.in/bus-tickets/kolkata-to-heria?fromCityId=74820&toCityId=201795&fromCityName=Kolkata&toCityName=Heria&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
SBSTC-GARIA - DIGHA - 22:30 (DIGHA DEPOT) - 3745,Non AC Seater (2+3),Kolkata,Chandipur (West ...,96,Esplanade,CHANDIPUR,14 Seats available,23:45,00:00,00h 15m,3.9,https://www.redbus.in/bus-tickets/kolkata-to-chandipur-west-bengal?fromCityId=74820&toCityId=201772&fromCityName=Kolkata&toCityName=Chandipur%20(West%20Bengal)&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),Siliguri,Durgapur (West B...,1000,Shib Mandir,City Center Durgapur,31 Seats available,18:35,05:15,10h 40m,4.4,https://www.redbus.in/bus-tickets/siliguri-to-durgapur?fromCityId=74694&toCityId=69802&fromCityName=Siliguri&toCityName=Durgapur%20(West%20Bengal)&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Express Line,Volvo 9600 Multi-Axle A/C Sleeper (2+1),Siliguri,Durgapur (West B...,1349,Tenzing Norgay Central Bus Stand,City Center Durgapur,6 Seats available,18:30,05:35,11h 05m,4.5,https://www.redbus.in/bus-tickets/siliguri-to-durgapur?fromCityId=74694&toCityId=69802&fromCityName=Siliguri&toCityName=Durgapur%20(West%20Bengal)&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Guru Nanak (Inter City),NON A/C Seater / Sleeper (2+2),Siliguri,Durgapur (West B...,599,Bidhan Nagar,City Center Durgapur,29 Seats available,18:35,06:50,12h 15m,3.7,https://www.redbus.in/bus-tickets/siliguri-to-durgapur?fromCityId=74694&toCityId=69802&fromCityName=Siliguri&toCityName=Durgapur%20(West%20Bengal)&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),Durgapur (West B...,Malda,700,City Center Durgapur,Malda Rath Bari More,29 Seats available,19:30,00:50,05h 20m,4.2,https://www.redbus.in/bus-tickets/durgapur-to-malda?fromCityId=69802&toCityId=74687&fromCityName=Durgapur%20(West%20Bengal)&toCityName=Malda&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Express Line,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),Durgapur (West B...,Malda,999,City Center Durgapur,Malda Rath Bari More,10 Seats available,19:40,01:10,05h 30m,4.7,https://www.redbus.in/bus-tickets/durgapur-to-malda?fromCityId=69802&toCityId=74687&fromCityName=Durgapur%20(West%20Bengal)&toCityName=Malda&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Guru Nanak (Inter City),A/C Seater / Sleeper (2+2),Durgapur (West B...,Malda,700,City Center Durgapur,Malda Rathbari More,43 Seats available,19:00,00:20,05h 20m,2.4,https://www.redbus.in/bus-tickets/durgapur-to-malda?fromCityId=69802&toCityId=74687&fromCityName=Durgapur%20(West%20Bengal)&toCityName=Malda&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Greenline,Volvo 9600 A/C Seater/Sleeper (2+1),Durgapur (West B...,Malda,700,City Centre,Malda,36 Seats available,19:45,01:15,05h 30m,3.2,https://www.redbus.in/bus-tickets/durgapur-to-malda?fromCityId=69802&toCityId=74687&fromCityName=Durgapur%20(West%20Bengal)&toCityName=Malda&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
SBSTC-DIGHA - ASANSOL - VIA - MEDINIPUR-DURGAPUR - 21:30 - 1553,Non AC Seater (2+3),Digha,Asansol (West Be...,267,Bus Stand,ASANSOL,29 Seats available,21:30,00:00,02h 30m,3.6,https://www.redbus.in/bus-tickets/digha-to-asansol?fromCityId=74706&toCityId=74672&fromCityName=Digha&toCityName=Asansol%20(West%20Bengal)&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
SBSTC-GARIA - DIGHA - 22:30 (DIGHA DEPOT) - 3745,Non AC Seater (2+3),Kolkata,Ramnagar (West B...,144,Esplanade,RAMNAGAR,14 Seats available,23:45,00:00,00h 15m,4.4,https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal?fromCityId=74820&toCityId=201849&fromCityName=Kolkata&toCityName=Ramnagar%20(West%20Bengal)&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Bengal Surface Transport,A/C Seater Push Back (2+3),Kolkata,Ramnagar (West B...,419,Esplanade,Ramnagar Bus Stand,21 Seats available,23:20,04:00,04h 40m,2.7,https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal?fromCityId=74820&toCityId=201849&fromCityName=Kolkata&toCityName=Ramnagar%20(West%20Bengal)&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Basu Travels,A/C Seater Push Back (2+3),Kolkata,Ramnagar (West B...,300,Esplanade,Ramnagar Bus Stand,17 Seats available,23:30,03:45,04h 15m,2.9,https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal?fromCityId=74820&toCityId=201849&fromCityName=Kolkata&toCityName=Ramnagar%20(West%20Bengal)&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Bengal Surface Transport,A/C Seater Push Back (2+3),Kolkata,Ramnagar (West B...,399,Esplanade,Ramnagar Bus Stand,20 Seats available,23:59,04:45,04h 46m,2.7,https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal?fromCityId=74820&toCityId=201849&fromCityName=Kolkata&toCityName=Ramnagar%20(West%20Bengal)&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Basu Travels,A/C Seater Push Back (2+3),Kolkata,Ramnagar (West B...,469,Esplanade,Ramnagar Bus Stand,21 Seats available,23:55,04:40,04h 45m,2.9,https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal?fromCityId=74820&toCityId=201849&fromCityName=Kolkata&toCityName=Ramnagar%20(West%20Bengal)&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
SBSTC-GARIA - DIGHA - 22:30 (DIGHA DEPOT) - 3745,Non AC Seater (2+3),Kolkata,Bajkul (West Ben...,103,Esplanade,BAJKUL,15 Seats available,23:45,00:00,00h 15m,4.3,https://www.redbus.in/bus-tickets/kolkata-to-bajkul-west-bengal?fromCityId=74820&toCityId=201762&fromCityName=Kolkata&toCityName=Bajkul%20(West%20Bengal)&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Santosh Bus Service,NON A/C Seater Pushback (2+3),Kolkata,Bajkul (West Ben...,199,Esplanade,Patuli Bus Stand,36 Seats available,20:05,23:45,03h 40m,3.8,https://www.redbus.in/bus-tickets/kolkata-to-bajkul-west-bengal?fromCityId=74820&toCityId=201762&fromCityName=Kolkata&toCityName=Bajkul%20(West%20Bengal)&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Bengal Surface Transport,A/C Seater Push Back (2+3),Kolkata,Bajkul (West Ben...,419,Esplanade,Bajkul bus stand,21 Seats available,23:20,02:15,02h 55m,2.7,https://www.redbus.in/bus-tickets/kolkata-to-bajkul-west-bengal?fromCityId=74820&toCityId=201762&fromCityName=Kolkata&toCityName=Bajkul%20(West%20Bengal)&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Basu Travels,A/C Seater Push Back (2+3),Kolkata,Bajkul (West Ben...,300,Esplanade,Patuli Bus Stand,20 Seats available,23:30,02:30,03h 00m,2.9,https://www.redbus.in/bus-tickets/kolkata-to-bajkul-west-bengal?fromCityId=74820&toCityId=201762&fromCityName=Kolkata&toCityName=Bajkul%20(West%20Bengal)&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Basu Travels,A/C Seater Push Back (2+3),Kolkata,Bajkul (West Ben...,469,Esplanade,Bajkul bus stand,21 Seats available,23:55,02:20,02h 25m,2.9,https://www.redbus.in/bus-tickets/kolkata-to-bajkul-west-bengal?fromCityId=74820&toCityId=201762&fromCityName=Kolkata&toCityName=Bajkul%20(West%20Bengal)&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
SBSTC-KARUNAMOYEE - BANKURA - A/C - 15:15 (BNK DEPOT) - 1524,AC Seater (2+2),Durgapur (West B...,Bankura,70,DURGAPUR STN,BANKURA,30 Seats available,19:30,00:00,04h 30m,3.8,https://www.redbus.in/bus-tickets/durgapur-to-bankura?fromCityId=69802&toCityId=94698&fromCityName=Durgapur%20(West%20Bengal)&toCityName=Bankura&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),Siliguri,Malda,500,Shib Mandir,Malda Rath Bari More,33 Seats available,18:35,23:20,04h 45m,4.0,https://www.redbus.in/bus-tickets/siliguri-to-malda?fromCityId=74694&toCityId=74687&fromCityName=Siliguri&toCityName=Malda&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Lokenath Bus Service,Volvo Multi-Axle A/C Seater/Sleeper (2+1),Siliguri,Malda,649,Siliguri Junction bus stand,Malda,48 Seats available,18:45,23:55,05h 10m,4.6,https://www.redbus.in/bus-tickets/siliguri-to-malda?fromCityId=74694&toCityId=74687&fromCityName=Siliguri&toCityName=Malda&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Express Line,Volvo 9600 Multi-Axle A/C Sleeper (2+1),Siliguri,Malda,999,SHIB MANDIR,Malda Rath Bari More,26 Seats available,18:45,23:45,05h 00m,4.7,https://www.redbus.in/bus-tickets/siliguri-to-malda?fromCityId=74694&toCityId=74687&fromCityName=Siliguri&toCityName=Malda&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Shyamoli Paribahan Pvt Ltd,Volvo Multi-Axle A/C seater/sleeper (2+1),Siliguri,Malda,600,Tenzing Norgay Central Bus Stand,Malda Rath Bari More,13 Seats available,19:30,01:10,05h 40m,4.5,https://www.redbus.in/bus-tickets/siliguri-to-malda?fromCityId=74694&toCityId=74687&fromCityName=Siliguri&toCityName=Malda&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
,,Siliguri,Malda,,,,,,,,,https://www.redbus.in/bus-tickets/siliguri-to-malda?fromCityId=74694&toCityId=74687&fromCityName=Siliguri&toCityName=Malda&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
